c,t,x,y,xVel,yVel
39,0.000000,0.070825,0.958480,0.000000,0.000000
40,0.000000,0.105159,0.006304,0.000000,0.000000
41,0.000000,0.138024,0.099238,0.000000,0.000000
42,0.000000,0.134222,0.119159,0.000000,0.000000
43,0.000000,0.118433,0.164708,0.000000,0.000000
44,0.000000,0.129224,0.212221,0.000000,0.000000
45,0.000000,0.136607,0.256274,0.000000,0.000000
46,0.000000,0.108205,0.337254,0.000000,0.000000
47,0.000000,0.147505,0.352626,0.000000,0.000000
48,0.000000,0.108811,0.412003,0.000000,0.000000
49,0.000000,0.136633,0.482828,0.000000,0.000000
50,0.000000,0.131973,0.537987,0.000000,0.000000
51,0.000000,0.106745,0.576011,0.000000,0.000000
52,0.000000,0.103495,0.610233,0.000000,0.000000
53,0.000000,0.140984,0.678666,0.000000,0.000000
54,0.000000,0.102597,0.707890,0.000000,0.000000
55,0.000000,0.110216,0.794498,0.000000,0.000000
56,0.000000,0.149890,0.802703,0.000000,0.000000
57,0.000000,0.103616,0.850208,0.000000,0.000000
58,0.000000,0.129695,0.909019,0.000000,0.000000
59,0.000000,0.119585,0.995651,0.000000,0.000000
60,0.000000,0.167955,0.027624,0.000000,0.000000
61,0.000000,0.172629,0.084369,0.000000,0.000000
62,0.000000,0.176540,0.137865,0.000000,0.000000
63,0.000000,0.199611,0.178849,0.000000,0.000000
64,0.000000,0.187390,0.231445,0.000000,0.000000
65,0.000000,0.187390,0.291662,0.000000,0.000000
66,0.000000,0.193664,0.341552,0.000000,0.000000
67,0.000000,0.187191,0.395168,0.000000,0.000000
68,0.000000,0.183344,0.424863,0.000000,0.000000
69,0.000000,0.191501,0.494447,0.000000,0.000000
70,0.000000,0.182485,0.512402,0.000000,0.000000
71,0.000000,0.161457,0.585031,0.000000,0.000000
72,0.000000,0.166439,0.611571,0.000000,0.000000
73,0.000000,0.181654,0.661183,0.000000,0.000000
74,0.000000,0.175534,0.748573,0.000000,0.000000
75,0.000000,0.177305,0.785963,0.000000,0.000000
76,0.000000,0.173574,0.829627,0.000000,0.000000
77,0.000000,0.172546,0.866818,0.000000,0.000000
78,0.000000,0.171726,0.900162,0.000000,0.000000
79,0.000000,0.179924,0.991662,0.000000,0.000000
80,0.000000,0.233774,0.024148,0.000000,0.000000
81,0.000000,0.215248,0.085604,0.000000,0.000000
82,0.000000,0.231091,0.102043,0.000000,0.000000
83,0.000000,0.234799,0.183697,0.000000,0.000000
84,0.000000,0.217356,0.209231,0.000000,0.000000
85,0.000000,0.231358,0.286536,0.000000,0.000000
86,0.000000,0.237022,0.310111,0.000000,0.000000
87,0.000000,0.234238,0.382657,0.000000,0.000000
88,0.000000,0.226622,0.404382,0.000000,0.000000
89,0.000000,0.243869,0.484306,0.000000,0.000000
90,0.000000,0.205564,0.518080,0.000000,0.000000
91,0.000000,0.229661,0.583328,0.000000,0.000000
92,0.000000,0.238788,0.614419,0.000000,0.000000
93,0.000000,0.209488,0.699218,0.000000,0.000000
94,0.000000,0.241370,0.716574,0.000000,0.000000
95,0.000000,0.221825,0.797932,0.000000,0.000000
96,0.000000,0.238244,0.834954,0.000000,0.000000
97,0.000000,0.234289,0.869192,0.000000,0.000000
98,0.000000,0.247153,0.945814,0.000000,0.000000
99,0.000000,0.210177,0.989683,0.000000,0.000000
0,0.100000,0.042009,0.019719,0.000000,0.000000
1,0.100000,0.039922,0.095582,0.000000,0.000000
2,0.100000,0.016761,0.138411,0.000000,0.000000
3,0.100000,0.027698,0.173870,0.000000,0.000000
4,0.100000,0.018239,0.225670,0.000000,0.000000
5,0.100000,0.045810,0.281786,0.000000,0.000000
6,0.100000,0.007080,0.330348,0.000000,0.000000
7,0.100000,0.012144,0.356862,0.000000,0.000000
8,0.100000,0.007834,0.420047,0.000000,0.000000
9,0.100000,0.005440,0.499946,0.000000,0.000000
10,0.100000,0.014383,0.541956,-0.112640,0.000000
11,0.100000,0.014802,0.581878,0.000000,0.000000
12,0.100000,0.024679,0.648639,0.000000,0.000000
13,0.100000,0.038568,0.676337,0.000000,0.000000
14,0.100000,0.020011,0.744576,0.000000,0.000000
15,0.100000,0.017623,0.790386,0.000000,0.000000
16,0.100000,0.003488,0.847466,0.000000,0.000000
17,0.100000,0.004303,0.859611,0.000000,0.000000
18,0.100000,0.088094,0.917445,0.435829,0.000000
19,0.100000,0.001001,0.972885,0.000000,0.000000
20,0.100000,0.021693,0.012333,-0.402208,-0.361987
21,0.100000,0.092546,0.063333,0.000000,0.000000
22,0.100000,0.067507,0.138012,-0.012535,0.000000
23,0.100000,0.083386,0.176580,0.000000,0.000000
24,0.100000,0.028801,0.246592,-0.430810,0.000000
25,0.100000,0.086048,0.264215,0.000000,0.000000
26,0.100000,0.081999,0.317702,0.000000,0.000000
27,0.100000,0.058299,0.372005,0.000000,0.000000
28,0.100000,0.091460,0.416517,0.000000,0.000000
29,0.100000,0.094669,0.467518,0.000000,0.000000
30,0.100000,0.097823,0.529432,0.000000,0.000000
31,0.100000,0.092934,0.571978,0.000000,0.000000
32,0.100000,0.051500,0.640738,-0.184219,0.000000
33,0.100000,0.095549,0.674125,0.000000,0.000000
34,0.100000,0.097513,0.746006,0.000000,0.000000
35,0.100000,0.094053,0.782054,0.000000,0.000000
36,0.100000,0.080980,0.814053,0.000000,0.000000
37,0.100000,0.065373,0.872352,0.000000,0.000000
38,0.100000,0.053732,0.913812,-0.056444,0.000000
39,0.100000,0.070825,0.958480,0.000000,0.000000
40,0.100000,0.105159,0.006304,0.000000,0.000000
41,0.100000,0.138024,0.099238,0.000000,0.000000
42,0.100000,0.134222,0.119159,0.000000,0.000000
43,0.100000,0.118433,0.164708,0.000000,0.000000
44,0.100000,0.129224,0.212221,0.000000,0.000000
45,0.100000,0.136607,0.256274,0.000000,0.000000
46,0.100000,0.108205,0.337254,0.000000,0.000000
47,0.100000,0.147505,0.352626,0.000000,0.000000
48,0.100000,0.108811,0.412003,0.000000,0.000000
49,0.100000,0.136633,0.482828,0.000000,0.000000
50,0.100000,0.131973,0.537987,0.000000,0.000000
51,0.100000,0.106745,0.576011,0.000000,0.000000
52,0.100000,0.103495,0.610233,0.000000,0.000000
53,0.100000,0.140984,0.678666,0.000000,0.000000
54,0.100000,0.102597,0.707890,0.000000,0.000000
55,0.100000,0.110216,0.794498,0.000000,0.000000
56,0.100000,0.149890,0.802703,0.000000,0.000000
57,0.100000,0.103616,0.850208,0.000000,0.000000
58,0.100000,0.129695,0.909019,0.000000,0.000000
59,0.100000,0.119585,0.995651,0.000000,0.000000
60,0.100000,0.167955,0.022064,0.000000,-0.055601
61,0.100000,0.172629,0.084369,0.000000,0.000000
62,0.100000,0.176540,0.137865,0.000000,0.000000
63,0.100000,0.199611,0.178849,0.000000,0.000000
64,0.100000,0.187390,0.231445,0.000000,0.000000
65,0.100000,0.187390,0.291662,0.000000,0.000000
66,0.100000,0.193664,0.341552,0.000000,0.000000
67,0.100000,0.187191,0.395168,0.000000,0.000000
68,0.100000,0.183344,0.424863,0.000000,0.000000
69,0.100000,0.191501,0.494447,0.000000,0.000000
70,0.100000,0.182485,0.512402,0.000000,0.000000
71,0.100000,0.161457,0.585031,0.000000,0.000000
72,0.100000,0.166439,0.611571,0.000000,0.000000
73,0.100000,0.181654,0.661183,0.000000,0.000000
74,0.100000,0.175534,0.748573,0.000000,0.000000
75,0.100000,0.177305,0.785963,0.000000,0.000000
76,0.100000,0.173574,0.829627,0.000000,0.000000
77,0.100000,0.172546,0.866818,0.000000,0.000000
78,0.100000,0.171726,0.900162,0.000000,0.000000
79,0.100000,0.179924,0.991662,0.000000,0.000000
80,0.100000,0.233774,0.024148,0.000000,0.000000
81,0.100000,0.215248,0.085604,0.000000,0.000000
82,0.100000,0.231091,0.102043,0.000000,0.000000
83,0.100000,0.234799,0.183697,0.000000,0.000000
84,0.100000,0.217356,0.209231,0.000000,0.000000
85,0.100000,0.231358,0.286536,0.000000,0.000000
86,0.100000,0.237022,0.310111,0.000000,0.000000
87,0.100000,0.234238,0.382657,0.000000,0.000000
88,0.100000,0.226622,0.404382,0.000000,0.000000
89,0.100000,0.243869,0.484306,0.000000,0.000000
90,0.100000,0.205564,0.518080,0.000000,0.000000
91,0.100000,0.229661,0.583328,0.000000,0.000000
92,0.100000,0.238788,0.614419,0.000000,0.000000
93,0.100000,0.209488,0.699218,0.000000,0.000000
94,0.100000,0.241370,0.716574,0.000000,0.000000
95,0.100000,0.221825,0.797932,0.000000,0.000000
96,0.100000,0.238244,0.834954,0.000000,0.000000
97,0.100000,0.234289,0.869192,0.000000,0.000000
98,0.100000,0.247153,0.945814,0.000000,0.000000
99,0.100000,0.210177,0.989683,0.000000,0.000000
0,0.200000,0.042009,0.019719,0.000000,0.000000
1,0.200000,0.039922,0.095582,0.000000,0.000000
2,0.200000,0.016761,0.138411,0.000000,0.000000
3,0.200000,0.027698,0.173870,0.000000,0.000000
4,0.200000,0.018239,0.225670,0.000000,0.000000
5,0.200000,0.045810,0.281786,0.000000,0.000000
6,0.200000,0.007080,0.330348,0.000000,0.000000
7,0.200000,0.012144,0.356862,0.000000,0.000000
8,0.200000,0.007834,0.420047,0.000000,0.000000
9,0.200000,0.005440,0.499946,0.000000,0.000000
10,0.200000,0.003119,0.541956,-0.112640,0.000000
11,0.200000,0.014802,0.581878,0.000000,0.000000
12,0.200000,0.024679,0.648639,0.000000,0.000000
13,0.200000,0.038568,0.676337,0.000000,0.000000
14,0.200000,0.020011,0.744576,0.000000,0.000000
15,0.200000,0.017623,0.790386,0.000000,0.000000
16,0.200000,0.003488,0.847466,0.000000,0.000000
17,0.200000,0.004303,0.859611,0.000000,0.000000
18,0.200000,0.131677,0.917445,0.435829,0.000000
19,0.200000,0.001001,0.972885,0.000000,0.000000
20,0.200000,-0.018528,-0.023866,-0.402208,-0.361987
21,0.200000,0.092546,0.063333,0.000000,0.000000
22,0.200000,0.065000,0.138012,-0.025071,0.000000
23,0.200000,0.083386,0.176580,0.000000,0.000000
24,0.200000,-0.057361,0.246592,-0.861620,0.000000
25,0.200000,0.086048,0.264215,0.000000,0.000000
26,0.200000,0.081999,0.317702,0.000000,0.000000
27,0.200000,0.058299,0.372005,0.000000,0.000000
28,0.200000,0.091460,0.416517,0.000000,0.000000
29,0.200000,0.094669,0.467518,0.000000,0.000000
30,0.200000,0.097823,0.529432,0.000000,0.000000
31,0.200000,0.092934,0.571978,0.000000,0.000000
32,0.200000,0.014656,0.640738,-0.368437,0.000000
33,0.200000,0.095549,0.674125,0.000000,0.000000
34,0.200000,0.097513,0.746006,0.000000,0.000000
35,0.200000,0.094053,0.782054,0.000000,0.000000
36,0.200000,0.080980,0.814053,0.000000,0.000000
37,0.200000,0.065373,0.872352,0.000000,0.000000
38,0.200000,0.042444,0.913812,-0.112888,0.000000
39,0.200000,0.070825,0.958480,0.000000,0.000000
40,0.200000,0.105159,0.006304,0.000000,0.000000
41,0.200000,0.138024,0.099238,0.000000,0.000000
42,0.200000,0.134222,0.119159,0.000000,0.000000
43,0.200000,0.118433,0.164708,0.000000,0.000000
44,0.200000,0.129224,0.212221,0.000000,0.000000
45,0.200000,0.136607,0.256274,0.000000,0.000000
46,0.200000,0.108205,0.337254,0.000000,0.000000
47,0.200000,0.147505,0.352626,0.000000,0.000000
48,0.200000,0.108811,0.412003,0.000000,0.000000
49,0.200000,0.136633,0.482828,0.000000,0.000000
50,0.200000,0.131973,0.537987,0.000000,0.000000
51,0.200000,0.106745,0.576011,0.000000,0.000000
52,0.200000,0.103495,0.610233,0.000000,0.000000
53,0.200000,0.140984,0.678666,0.000000,0.000000
54,0.200000,0.102597,0.707890,0.000000,0.000000
55,0.200000,0.110216,0.794498,0.000000,0.000000
56,0.200000,0.149890,0.802703,0.000000,0.000000
57,0.200000,0.103616,0.850208,0.000000,0.000000
58,0.200000,0.129695,0.909019,0.000000,0.000000
59,0.200000,0.119585,0.995651,0.000000,0.000000
60,0.200000,0.167955,0.016504,0.000000,-0.055601
61,0.200000,0.172629,0.084369,0.000000,0.000000
62,0.200000,0.176540,0.137865,0.000000,0.000000
63,0.200000,0.199611,0.178849,0.000000,0.000000
64,0.200000,0.187390,0.231445,0.000000,0.000000
65,0.200000,0.187390,0.291662,0.000000,0.000000
66,0.200000,0.193664,0.341552,0.000000,0.000000
67,0.200000,0.187191,0.395168,0.000000,0.000000
68,0.200000,0.183344,0.424863,0.000000,0.000000
69,0.200000,0.191501,0.494447,0.000000,0.000000
70,0.200000,0.182485,0.512402,0.000000,0.000000
71,0.200000,0.161457,0.585031,0.000000,0.000000
72,0.200000,0.166439,0.611571,0.000000,0.000000
73,0.200000,0.181654,0.661183,0.000000,0.000000
74,0.200000,0.175534,0.748573,0.000000,0.000000
75,0.200000,0.177305,0.785963,0.000000,0.000000
76,0.200000,0.173574,0.829627,0.000000,0.000000
77,0.200000,0.172546,0.866818,0.000000,0.000000
78,0.200000,0.171726,0.900162,0.000000,0.000000
79,0.200000,0.179924,0.991662,0.000000,0.000000
80,0.200000,0.233774,0.024148,0.000000,0.000000
81,0.200000,0.215248,0.085604,0.000000,0.000000
82,0.200000,0.231091,0.102043,0.000000,0.000000
83,0.200000,0.234799,0.183697,0.000000,0.000000
84,0.200000,0.217356,0.209231,0.000000,0.000000
85,0.200000,0.231358,0.286536,0.000000,0.000000
86,0.200000,0.237022,0.310111,0.000000,0.000000
87,0.200000,0.234238,0.382657,0.000000,0.000000
88,0.200000,0.226622,0.404382,0.000000,0.000000
89,0.200000,0.243869,0.484306,0.000000,0.000000
90,0.200000,0.205564,0.518080,0.000000,0.000000
91,0.200000,0.229661,0.583328,0.000000,0.000000
92,0.200000,0.238788,0.614419,0.000000,0.000000
93,0.200000,0.209488,0.699218,0.000000,0.000000
94,0.200000,0.241370,0.716574,0.000000,0.000000
95,0.200000,0.221825,0.797932,0.000000,0.000000
96,0.200000,0.238244,0.834954,0.000000,0.000000
97,0.200000,0.234289,0.869192,0.000000,0.000000
98,0.200000,0.247153,0.945814,0.000000,0.000000
99,0.200000,0.210177,0.989683,0.000000,0.000000
0,0.300000,0.042009,0.019719,0.000000,0.000000
1,0.300000,0.039922,0.095582,0.000000,0.000000
2,0.300000,0.016761,0.138411,0.000000,0.000000
3,0.300000,0.027698,0.173870,0.000000,0.000000
4,0.300000,0.018239,0.225670,0.000000,0.000000
5,0.300000,0.045810,0.281786,0.000000,0.000000
6,0.300000,0.007080,0.330348,0.000000,0.000000
7,0.300000,0.012144,0.356862,0.000000,0.000000
8,0.300000,0.007834,0.420047,0.000000,0.000000
9,0.300000,0.005440,0.499946,0.000000,0.000000
10,0.300000,-0.008145,0.541956,-0.112640,0.000000
11,0.300000,0.014802,0.581878,0.000000,0.000000
12,0.300000,0.024679,0.648639,0.000000,0.000000
13,0.300000,0.038568,0.676337,0.000000,0.000000
14,0.300000,0.020011,0.744576,0.000000,0.000000
15,0.300000,0.017623,0.790386,0.000000,0.000000
16,0.300000,0.003488,0.847466,0.000000,0.000000
17,0.300000,0.004303,0.859611,0.000000,0.000000
18,0.300000,0.175260,0.917445,0.435829,0.000000
19,0.300000,0.001001,0.972885,0.000000,0.000000
20,0.300000,-0.058748,-0.060064,-0.402208,-0.361987
21,0.300000,0.092546,0.063333,0.000000,0.000000
22,0.300000,0.061239,0.138012,-0.037606,0.000000
23,0.300000,0.083386,0.176580,0.000000,0.000000
24,0.300000,-0.143523,0.246592,-0.861620,0.000000
25,0.300000,0.086048,0.264215,0.000000,0.000000
26,0.300000,0.081999,0.317702,0.000000,0.000000
27,0.300000,0.058299,0.372005,0.000000,0.000000
28,0.300000,0.091460,0.416517,0.000000,0.000000
29,0.300000,0.094669,0.467518,0.000000,0.000000
30,0.300000,0.097823,0.529432,0.000000,0.000000
31,0.300000,0.092934,0.571978,0.000000,0.000000
32,0.300000,-0.022187,0.640738,-0.368437,0.000000
33,0.300000,0.095549,0.674125,0.000000,0.000000
34,0.300000,0.097513,0.746006,0.000000,0.000000
35,0.300000,0.094053,0.782054,0.000000,0.000000
36,0.300000,0.080980,0.814053,0.000000,0.000000
37,0.300000,0.065373,0.872352,0.000000,0.000000
38,0.300000,0.025510,0.913812,-0.169331,0.000000
39,0.300000,0.070825,0.958480,0.000000,0.000000
40,0.300000,0.105159,0.006304,0.000000,0.000000
41,0.300000,0.138024,0.099238,0.000000,0.000000
42,0.300000,0.134222,0.119159,0.000000,0.000000
43,0.300000,0.118433,0.164708,0.000000,0.000000
44,0.300000,0.129224,0.212221,0.000000,0.000000
45,0.300000,0.136607,0.256274,0.000000,0.000000
46,0.300000,0.108205,0.337254,0.000000,0.000000
47,0.300000,0.147505,0.352626,0.000000,0.000000
48,0.300000,0.108811,0.412003,0.000000,0.000000
49,0.300000,0.136633,0.482828,0.000000,0.000000
50,0.300000,0.131973,0.537987,0.000000,0.000000
51,0.300000,0.106745,0.576011,0.000000,0.000000
52,0.300000,0.103495,0.610233,0.000000,0.000000
53,0.300000,0.140984,0.678666,0.000000,0.000000
54,0.300000,0.102597,0.707890,0.000000,0.000000
55,0.300000,0.110216,0.794498,0.000000,0.000000
56,0.300000,0.149890,0.802703,0.000000,0.000000
57,0.300000,0.103616,0.850208,0.000000,0.000000
58,0.300000,0.129695,0.909019,0.000000,0.000000
59,0.300000,0.119585,0.995651,0.000000,0.000000
60,0.300000,0.167955,0.010944,0.000000,-0.055601
61,0.300000,0.172629,0.084369,0.000000,0.000000
62,0.300000,0.176540,0.137865,0.000000,0.000000
63,0.300000,0.199611,0.178849,0.000000,0.000000
64,0.300000,0.187390,0.231445,0.000000,0.000000
65,0.300000,0.187390,0.291662,0.000000,0.000000
66,0.300000,0.193664,0.341552,0.000000,0.000000
67,0.300000,0.187191,0.395168,0.000000,0.000000
68,0.300000,0.183344,0.424863,0.000000,0.000000
69,0.300000,0.191501,0.494447,0.000000,0.000000
70,0.300000,0.182485,0.512402,0.000000,0.000000
71,0.300000,0.161457,0.585031,0.000000,0.000000
72,0.300000,0.166439,0.611571,0.000000,0.000000
73,0.300000,0.181654,0.661183,0.000000,0.000000
74,0.300000,0.175534,0.748573,0.000000,0.000000
75,0.300000,0.177305,0.785963,0.000000,0.000000
76,0.300000,0.173574,0.829627,0.000000,0.000000
77,0.300000,0.172546,0.866818,0.000000,0.000000
78,0.300000,0.171726,0.900162,0.000000,0.000000
79,0.300000,0.179924,0.991662,0.000000,0.000000
80,0.300000,0.233774,0.024148,0.000000,0.000000
81,0.300000,0.215248,0.085604,0.000000,0.000000
82,0.300000,0.231091,0.102043,0.000000,0.000000
83,0.300000,0.234799,0.183697,0.000000,0.000000
84,0.300000,0.217356,0.209231,0.000000,0.000000
85,0.300000,0.231358,0.286536,0.000000,0.000000
86,0.300000,0.237022,0.310111,0.000000,0.000000
87,0.300000,0.234238,0.382657,0.000000,0.000000
88,0.300000,0.226622,0.404382,0.000000,0.000000
89,0.300000,0.243869,0.484306,0.000000,0.000000
90,0.300000,0.205564,0.518080,0.000000,0.000000
91,0.300000,0.229661,0.583328,0.000000,0.000000
92,0.300000,0.238788,0.614419,0.000000,0.000000
93,0.300000,0.209488,0.699218,0.000000,0.000000
94,0.300000,0.241370,0.716574,0.000000,0.000000
95,0.300000,0.221825,0.797932,0.000000,0.000000
96,0.300000,0.238244,0.834954,0.000000,0.000000
97,0.300000,0.234289,0.869192,0.000000,0.000000
98,0.300000,0.247153,0.945814,0.000000,0.000000
99,0.300000,0.210177,0.989683,0.000000,0.000000
0,0.400000,0.042009,0.019719,0.000000,0.000000
1,0.400000,0.039922,0.095582,0.000000,0.000000
2,0.400000,0.016761,0.138411,0.000000,0.000000
3,0.400000,0.027698,0.173870,0.000000,0.000000
4,0.400000,0.018239,0.225670,0.000000,0.000000
5,0.400000,0.045810,0.281786,0.000000,0.000000
6,0.400000,0.007080,0.330348,0.000000,0.000000
7,0.400000,0.012144,0.356862,0.000000,0.000000
8,0.400000,0.007834,0.420047,0.000000,0.000000
9,0.400000,0.005440,0.499946,0.000000,0.000000
10,0.400000,-0.019409,0.541956,-0.112640,0.000000
11,0.400000,0.014802,0.581878,0.000000,0.000000
12,0.400000,0.024679,0.648639,0.000000,0.000000
13,0.400000,0.038568,0.676337,0.000000,0.000000
14,0.400000,0.020011,0.744576,0.000000,0.000000
15,0.400000,0.017623,0.790386,0.000000,0.000000
16,0.400000,0.003488,0.847466,0.000000,0.000000
17,0.400000,0.004303,0.859611,0.000000,0.000000
18,0.400000,0.218843,0.917445,0.435829,0.000000
19,0.400000,0.001001,0.972885,0.000000,0.000000
20,0.400000,-0.098969,-0.096263,-0.402208,-0.361987
21,0.400000,0.092546,0.063333,0.000000,0.000000
22,0.400000,0.056225,0.138012,-0.050141,0.000000
23,0.400000,0.083386,0.176580,0.000000,0.000000
24,0.400000,-0.229685,0.246592,-0.861620,0.000000
25,0.400000,0.086048,0.264215,0.000000,0.000000
26,0.400000,0.081999,0.317702,0.000000,0.000000
27,0.400000,0.058299,0.372005,0.000000,0.000000
28,0.400000,0.091460,0.416517,0.000000,0.000000
29,0.400000,0.094669,0.467518,0.000000,0.000000
30,0.400000,0.097823,0.529432,0.000000,0.000000
31,0.400000,0.092934,0.571978,0.000000,0.000000
32,0.400000,-0.059031,0.640738,-0.368437,0.000000
33,0.400000,0.095549,0.674125,0.000000,0.000000
34,0.400000,0.097513,0.746006,0.000000,0.000000
35,0.400000,0.094053,0.782054,0.000000,0.000000
36,0.400000,0.080980,0.814053,0.000000,0.000000
37,0.400000,0.065373,0.872352,0.000000,0.000000
38,0.400000,0.002933,0.913812,-0.225775,0.000000
39,0.400000,0.070825,0.958480,0.000000,0.000000
40,0.400000,0.105159,0.006304,0.000000,0.000000
41,0.400000,0.138024,0.099238,0.000000,0.000000
42,0.400000,0.134222,0.119159,0.000000,0.000000
43,0.400000,0.118433,0.164708,0.000000,0.000000
44,0.400000,0.129224,0.212221,0.000000,0.000000
45,0.400000,0.136607,0.256274,0.000000,0.000000
46,0.400000,0.108205,0.337254,0.000000,0.000000
47,0.400000,0.147505,0.352626,0.000000,0.000000
48,0.400000,0.108811,0.412003,0.000000,0.000000
49,0.400000,0.136633,0.482828,0.000000,0.000000
50,0.400000,0.131973,0.537987,0.000000,0.000000
51,0.400000,0.106745,0.576011,0.000000,0.000000
52,0.400000,0.103495,0.610233,0.000000,0.000000
53,0.400000,0.140984,0.678666,0.000000,0.000000
54,0.400000,0.102597,0.707890,0.000000,0.000000
55,0.400000,0.110216,0.794498,0.000000,0.000000
56,0.400000,0.149890,0.802703,0.000000,0.000000
57,0.400000,0.103616,0.850208,0.000000,0.000000
58,0.400000,0.129695,0.909019,0.000000,0.000000
59,0.400000,0.119585,0.995651,0.000000,0.000000
60,0.400000,0.167955,0.005384,0.000000,-0.055601
61,0.400000,0.172629,0.084369,0.000000,0.000000
62,0.400000,0.176540,0.137865,0.000000,0.000000
63,0.400000,0.199611,0.178849,0.000000,0.000000
64,0.400000,0.187390,0.231445,0.000000,0.000000
65,0.400000,0.187390,0.291662,0.000000,0.000000
66,0.400000,0.193664,0.341552,0.000000,0.000000
67,0.400000,0.187191,0.395168,0.000000,0.000000
68,0.400000,0.183344,0.424863,0.000000,0.000000
69,0.400000,0.191501,0.494447,0.000000,0.000000
70,0.400000,0.182485,0.512402,0.000000,0.000000
71,0.400000,0.161457,0.585031,0.000000,0.000000
72,0.400000,0.166439,0.611571,0.000000,0.000000
73,0.400000,0.181654,0.661183,0.000000,0.000000
74,0.400000,0.175534,0.748573,0.000000,0.000000
75,0.400000,0.177305,0.785963,0.000000,0.000000
76,0.400000,0.173574,0.829627,0.000000,0.000000
77,0.400000,0.172546,0.866818,0.000000,0.000000
78,0.400000,0.171726,0.900162,0.000000,0.000000
79,0.400000,0.179924,0.991662,0.000000,0.000000
80,0.400000,0.233774,0.024148,0.000000,0.000000
81,0.400000,0.215248,0.085604,0.000000,0.000000
82,0.400000,0.231091,0.102043,0.000000,0.000000
83,0.400000,0.234799,0.183697,0.000000,0.000000
84,0.400000,0.217356,0.209231,0.000000,0.000000
85,0.400000,0.231358,0.286536,0.000000,0.000000
86,0.400000,0.237022,0.310111,0.000000,0.000000
87,0.400000,0.234238,0.382657,0.000000,0.000000
88,0.400000,0.226622,0.404382,0.000000,0.000000
89,0.400000,0.243869,0.484306,0.000000,0.000000
90,0.400000,0.205564,0.518080,0.000000,0.000000
91,0.400000,0.229661,0.583328,0.000000,0.000000
92,0.400000,0.238788,0.614419,0.000000,0.000000
93,0.400000,0.209488,0.699218,0.000000,0.000000
94,0.400000,0.241370,0.716574,0.000000,0.000000
95,0.400000,0.221825,0.797932,0.000000,0.000000
96,0.400000,0.238244,0.834954,0.000000,0.000000
97,0.400000,0.234289,0.869192,0.000000,0.000000
98,0.400000,0.247153,0.945814,0.000000,0.000000
99,0.400000,0.210177,0.989683,0.000000,0.000000
0,0.500000,0.042009,0.019719,0.000000,0.000000
1,0.500000,0.039922,0.095582,0.000000,0.000000
2,0.500000,0.016761,0.138411,0.000000,0.000000
3,0.500000,0.027698,0.173870,0.000000,0.000000
4,0.500000,0.018239,0.225670,0.000000,0.000000
5,0.500000,0.045810,0.281786,0.000000,0.000000
6,0.500000,0.007080,0.330348,0.000000,0.000000
7,0.500000,0.012144,0.356862,0.000000,0.000000
8,0.500000,0.007834,0.420047,0.000000,0.000000
9,0.500000,0.005440,0.499946,0.000000,0.000000
10,0.500000,-0.030673,0.541956,-0.112640,0.000000
11,0.500000,0.014802,0.581878,0.000000,0.000000
12,0.500000,0.024679,0.648639,0.000000,0.000000
13,0.500000,0.038568,0.676337,0.000000,0.000000
14,0.500000,0.020011,0.744576,0.000000,0.000000
